CustomerKey,Recency,Frequency,Monetary,R,F,M,RFM_Score,segment,Response
16139,28,1,21.98,1,1,1,111,Lost Customers,1
16140,111,3,27.77,2,2,1,221,New Customers,1
16141,118,3,2450.0781999999999,2,2,3,223,Potential Loyal Customers,1
16142,247,4,3480.3775000000001,3,2,3,323,Potential Loyal Customers,1
16143,276,3,36.270000000000003,3,2,1,321,New Customers,1
16144,274,2,2393.0599999999999,3,1,3,313,Big Spenders,0
16145,141,4,3117.9699999999993,2,2,3,223,Potential Loyal Customers,1
16146,345,3,2428.0500000000002,3,2,3,323,Potential Loyal Customers,1
16147,128,3,74.980000000000004,2,2,2,222,Potential Loyal Customers,1
16148,50,3,2364.9699999999998,1,2,3,123,Almost Lost Customers,1
16149,229,4,133.47,2,2,2,222,Potential Loyal Customers,1
16150,212,3,5314.25,2,2,3,223,Potential Loyal Customers,1
16151,390,3,3476.3874999999998,3,2,3,323,Potential Loyal Customers,1
16152,213,7,8262.5200000000004,2,3,3,233,Potential Loyal Customers,1
16153,277,5,6060.5,3,3,3,333,Best Customers,1
16154,81,8,218.93000000000001,1,3,2,132,Almost Lost Customers,1
16155,128,5,4696.4925000000003,2,3,3,233,Potential Loyal Customers,1
16156,348,1,2384.0700000000002,3,1,3,313,Big Spenders,0
16157,233,3,2821.7196000000004,3,2,3,323,Potential Loyal Customers,1
16158,47,3,130.96000000000001,1,2,2,122,Almost Lost Customers,1
16159,104,5,2359.2399999999998,1,3,3,133,Almost Lost Customers,1
16160,453,1,2049.0981999999999,3,1,2,312,New Customers,1
16161,101,1,32.600000000000001,1,1,1,111,Lost Customers,1
16162,209,7,79.689999999999998,2,3,2,232,Loyal Customers,1
16163,134,3,60.470000000000006,2,2,1,221,New Customers,1
16164,261,2,12.940000000000001,3,1,1,311,New Customers,1
16165,54,2,4793.1199999999999,1,1,3,113,Lost Customers,1
16166,66,4,108.45999999999999,1,2,2,122,Almost Lost Customers,1
16167,183,9,6974.5625,2,3,3,233,Potential Loyal Customers,1
16168,28,4,71.950000000000003,1,2,1,121,Lost Customers,1
16169,371,3,2479.9400000000001,3,2,3,323,Potential Loyal Customers,1
16170,273,4,44.219999999999999,3,2,1,321,New Customers,1
16171,202,3,42.280000000000001,2,2,1,221,New Customers,1
16172,246,8,341.43000000000001,3,3,2,332,Potential Loyal Customers,1
16173,61,3,1248.0781999999999,1,2,2,122,Almost Lost Customers,1
16174,319,2,32.280000000000001,3,1,1,311,New Customers,1
16175,157,6,118.94,2,3,2,232,Loyal Customers,1
16176,95,8,6831.7395999999999,1,3,3,133,Almost Lost Customers,1
16177,277,3,3337.0425,3,2,3,323,Potential Loyal Customers,1
16178,394,2,561.48000000000002,3,1,2,312,New Customers,1
16179,219,2,34.979999999999997,2,1,1,211,New Customers,1
16180,195,2,29.479999999999997,2,1,1,211,New Customers,1
16181,61,6,4640.2574999999997,1,3,3,133,Almost Lost Customers,1
16182,239,4,3909.8325,3,2,3,323,Potential Loyal Customers,1
16183,164,2,38.980000000000004,2,1,1,211,New Customers,1
16184,7,2,23.779999999999998,1,1,1,111,Lost Customers,1
16185,279,3,36.960000000000001,3,2,1,321,New Customers,1
16186,7,1,24.989999999999998,1,1,1,111,Lost Customers,1
16187,35,3,2395.9599999999996,1,2,3,123,Almost Lost Customers,1
16188,57,2,7.2800000000000002,1,1,1,111,Lost Customers,1
16189,91,5,4390.6899999999996,1,3,3,133,Almost Lost Customers,1
16190,129,2,7.2800000000000002,2,1,1,211,New Customers,1
16191,203,6,135.44,2,3,2,232,Loyal Customers,1
16192,65,3,4468.1581999999999,1,2,3,123,Almost Lost Customers,1
16193,252,3,63.969999999999999,3,2,1,321,New Customers,1
16194,306,1,21.489999999999998,3,1,1,311,New Customers,1
16195,90,2,7.2800000000000002,1,1,1,111,Lost Customers,1
16196,125,4,3064.0681999999997,2,2,3,223,Potential Loyal Customers,1
16197,236,5,4016.5324999999998,3,3,3,333,Best Customers,1
16198,332,2,59.980000000000004,3,1,1,311,New Customers,1
16199,62,4,588.96000000000004,1,2,2,122,Almost Lost Customers,1
16200,112,2,6.2800000000000002,2,1,1,211,New Customers,1
16201,351,2,7.2800000000000002,3,1,1,311,New Customers,1
16202,0,3,80.469999999999999,1,2,2,122,Almost Lost Customers,1
16203,547,1,2049.0981999999999,3,1,2,312,New Customers,1
16204,122,4,3271.8199999999997,2,2,3,223,Potential Loyal Customers,1
16205,167,6,4750.0099999999993,2,3,3,233,Potential Loyal Customers,1
16206,236,1,539.99000000000001,3,1,2,312,New Customers,1
16207,1003,1,3578.27,3,1,3,313,Big Spenders,0
16208,179,2,13.98,2,1,1,211,New Customers,1
16209,59,3,37.270000000000003,1,2,1,121,Lost Customers,1
16210,149,3,127.28,2,2,2,222,Potential Loyal Customers,1
16211,300,1,32.600000000000001,3,1,1,311,New Customers,1
16212,74,3,5997.3299999999999,1,2,3,123,Almost Lost Customers,1
16213,113,1,53.990000000000002,2,1,1,211,New Customers,1
16214,124,2,27.279999999999998,2,1,1,211,New Customers,1
16215,109,3,1587.4075,2,2,2,222,Potential Loyal Customers,1
16216,202,2,38.979999999999997,2,1,1,211,New Customers,1
16217,173,3,553.97000000000003,2,2,2,222,Potential Loyal Customers,1
16218,62,4,1169.46,1,2,2,122,Almost Lost Customers,1
16219,136,2,39.980000000000004,2,1,1,211,New Customers,1
16220,86,5,4699.3099999999995,1,3,3,133,Almost Lost Customers,1
16221,358,1,24.989999999999998,3,1,1,311,New Customers,1
16222,200,6,1413.9300000000001,2,3,2,232,Loyal Customers,1
16223,234,5,1851.3875,3,3,2,332,Potential Loyal Customers,1
16224,91,3,67.969999999999999,1,2,1,121,Lost Customers,1
16225,426,1,2071.4196000000002,3,1,2,312,New Customers,1
16226,173,6,8078.0199999999995,2,3,3,233,Potential Loyal Customers,1
16227,77,4,64.260000000000005,1,2,1,121,Lost Customers,1
16228,67,4,2404.4599999999996,1,2,3,123,Almost Lost Customers,1
16229,107,2,25.479999999999997,1,1,1,111,Lost Customers,1
16230,223,5,3021.0225,2,3,3,233,Potential Loyal Customers,1
16231,72,4,116.95,1,2,2,122,Almost Lost Customers,1
16232,140,3,144.47,2,2,2,222,Potential Loyal Customers,1
16233,225,1,742.35000000000002,2,1,2,212,New Customers,1
16234,143,2,39.980000000000004,2,1,1,211,New Customers,1
16235,162,6,3048.5599999999999,2,3,3,233,Potential Loyal Customers,1
16236,122,4,5910.5500000000002,2,2,3,223,Potential Loyal Customers,1
16237,333,2,7.2800000000000002,3,1,1,311,New Customers,1
16238,51,3,61.780000000000001,1,2,1,121,Lost Customers,1
16239,77,7,3176.7799999999997,1,3,3,133,Almost Lost Customers,1
16240,268,1,2.29,3,1,1,311,New Customers,1
16241,194,2,13.98,2,1,1,211,New Customers,1
16242,60,3,4404.0781999999999,1,2,3,123,Almost Lost Customers,1
16243,121,11,196.27000000000001,2,3,2,232,Loyal Customers,1
16244,355,5,5897.2299999999996,3,3,3,333,Best Customers,1
16245,174,9,6997.5625,2,3,3,233,Potential Loyal Customers,1
16246,45,4,5974.2299999999996,1,2,3,123,Almost Lost Customers,1
16247,289,5,3181.3281999999999,3,3,3,333,Best Customers,1
16248,103,2,32.280000000000001,1,1,1,111,Lost Customers,1
16249,314,2,39.980000000000004,3,1,1,311,New Customers,1
16250,86,2,39.990000000000002,1,1,1,111,Lost Customers,1
16251,338,4,617.47000000000003,3,2,2,322,Potential Loyal Customers,1
16252,43,3,4179.3299999999999,1,2,3,123,Almost Lost Customers,1
16253,284,1,29.989999999999998,3,1,1,311,New Customers,1
16254,207,3,106.96000000000001,2,2,2,222,Potential Loyal Customers,1
16255,98,5,5948.2299999999996,1,3,3,133,Almost Lost Customers,1
16256,239,4,44.910000000000004,3,2,1,321,New Customers,1
16257,198,1,29.989999999999998,2,1,1,211,New Customers,1
16258,16,2,7.2800000000000002,1,1,1,111,Lost Customers,1
16259,50,5,104.24000000000001,1,3,2,132,Almost Lost Customers,1
16260,55,4,91.950000000000003,1,2,2,122,Almost Lost Customers,1
16261,31,4,4516.5324999999993,1,2,3,123,Almost Lost Customers,1
16262,178,4,1283.8199999999999,2,2,2,222,Potential Loyal Customers,1
16263,135,3,143.78,2,2,2,222,Potential Loyal Customers,1
16264,144,2,46.469999999999999,2,1,1,211,New Customers,1
16265,94,6,4725.3199999999997,1,3,3,133,Almost Lost Customers,1
16266,111,2,1239.0882000000001,2,1,2,212,New Customers,1
16267,194,3,6056.6099999999997,2,2,3,223,Potential Loyal Customers,1
16268,146,4,3127.2499999999995,2,2,3,223,Potential Loyal Customers,1
16269,183,2,3295.4274999999998,2,1,3,213,New Customers,1
16270,112,4,1197.97,2,2,2,222,Potential Loyal Customers,1
16271,144,3,67.969999999999999,2,2,1,221,New Customers,1
16272,211,4,3405.9074999999998,2,2,3,223,Potential Loyal Customers,1
16273,83,5,5651.2495999999992,1,3,3,133,Almost Lost Customers,1
16274,346,3,61.960000000000008,3,2,1,321,New Customers,1
16275,215,2,119.97999999999999,2,1,2,212,New Customers,1
16276,368,3,4379.0781999999999,3,2,3,323,Potential Loyal Customers,1
16277,85,3,36.960000000000001,1,2,1,121,Lost Customers,1
16278,0,3,74.980000000000004,1,2,2,122,Almost Lost Customers,1
16279,127,5,95.939999999999998,2,3,2,232,Loyal Customers,1
16280,41,6,3193.79,1,3,3,133,Almost Lost Customers,1
16281,290,3,32.270000000000003,3,2,1,321,New Customers,1
16282,335,3,49.969999999999999,3,2,1,321,New Customers,1
16283,248,4,123.96000000000001,3,2,2,322,Potential Loyal Customers,1
16284,337,4,2558.46,3,2,3,323,Potential Loyal Customers,1
16285,87,3,23.969999999999999,1,2,1,121,Lost Customers,1
16286,35,1,21.98,1,1,1,111,Lost Customers,1
16287,237,2,29.979999999999997,3,1,1,311,New Customers,1
16288,305,3,5314.25,3,2,3,323,Potential Loyal Customers,1
16289,58,3,563.76999999999998,1,2,2,122,Almost Lost Customers,1
16290,98,6,245.25,1,3,2,132,Almost Lost Customers,1
16291,201,2,2393.0599999999999,2,1,3,213,New Customers,1
16292,45,6,5193.7196000000004,1,3,3,133,Almost Lost Customers,1
16293,86,7,256.24000000000001,1,3,2,132,Almost Lost Customers,1
16294,977,1,699.09820000000002,3,1,2,312,New Customers,1
16295,10,4,95.570000000000007,1,2,2,122,Almost Lost Customers,1
16296,49,1,4.9900000000000002,1,1,1,111,Lost Customers,1
16297,327,2,76.969999999999999,3,1,2,312,New Customers,1
16298,68,7,222.44,1,3,2,132,Almost Lost Customers,1
16299,180,2,4495.4799999999996,2,1,3,213,New Customers,1
16300,270,2,7.2800000000000002,3,1,1,311,New Customers,1
16301,129,5,7192.3899999999994,2,3,3,233,Potential Loyal Customers,1
16302,342,5,105.45,3,3,2,332,Potential Loyal Customers,1
16303,6,57,1136.3500000000001,1,3,2,132,Almost Lost Customers,1
16304,9,2,38.979999999999997,1,1,1,111,Lost Customers,1
16305,89,2,2439.9899999999998,1,1,3,113,Lost Customers,1
16306,165,3,5768.0500000000002,2,2,3,223,Potential Loyal Customers,1
16307,150,3,1503.5781999999999,2,2,2,222,Potential Loyal Customers,1
16308,176,5,4456.1382000000003,2,3,3,233,Potential Loyal Customers,1
16309,279,2,5898.2600000000002,3,1,3,313,Big Spenders,0
16310,226,1,4.9900000000000002,2,1,1,211,New Customers,1
16311,232,3,69.969999999999999,3,2,1,321,New Customers,1
16312,150,2,39.980000000000004,2,1,1,211,New Customers,1
16313,41,3,553.97000000000003,1,2,2,122,Almost Lost Customers,1
16314,34,13,7494.8796000000002,1,3,3,133,Almost Lost Customers,1
16315,239,5,4444.2200000000003,3,3,3,333,Best Customers,1
16316,316,5,6121.71,3,3,3,333,Best Customers,1
16317,93,4,607.96000000000004,1,2,2,122,Almost Lost Customers,1
16318,62,5,58.049999999999997,1,3,1,131,Lost Customers,1
16319,198,5,5978.6100000000006,2,3,3,233,Potential Loyal Customers,1
16320,337,3,69.969999999999999,3,2,1,321,New Customers,1
16321,38,6,153.45000000000002,1,3,2,132,Almost Lost Customers,1
16322,180,7,9614.7299999999996,2,3,3,233,Potential Loyal Customers,1
16323,313,1,21.98,3,1,1,311,New Customers,1
16324,77,2,2419.0599999999999,1,1,3,113,Lost Customers,1
16325,17,2,54.980000000000004,1,1,1,111,Lost Customers,1
16326,54,9,7189.3499999999995,1,3,3,133,Almost Lost Customers,1
16327,315,4,73.960000000000008,3,2,2,322,Potential Loyal Customers,1
16328,179,1,69.989999999999995,2,1,1,211,New Customers,1
16329,238,2,574.98000000000002,3,1,2,312,New Customers,1
16330,303,3,69.969999999999999,3,2,1,321,New Customers,1
16331,18,1,21.98,1,1,1,111,Lost Customers,1
16332,227,1,21.98,2,1,1,211,New Customers,1
16333,309,1,4.9900000000000002,3,1,1,311,New Customers,1
16334,235,3,32.270000000000003,3,2,1,321,New Customers,1
16335,96,4,5922.5299999999997,1,2,3,123,Almost Lost Customers,1
16336,100,3,60.469999999999999,1,2,1,121,Lost Customers,1
16337,197,2,1709.98,2,1,2,212,New Customers,1
16338,135,1,2319.9899999999998,2,1,3,213,New Customers,1
16339,386,2,6021.6199999999999,3,1,3,313,Big Spenders,0
16340,56,1,4.9900000000000002,1,1,1,111,Lost Customers,1
16341,276,3,64.969999999999999,3,2,1,321,New Customers,1
16342,253,4,93.459999999999994,3,2,2,322,Potential Loyal Customers,1
16343,323,2,6.2800000000000002,3,1,1,311,New Customers,1
16344,115,2,32.280000000000001,2,1,1,211,New Customers,1
16345,181,7,8392.2999999999993,2,3,3,233,Potential Loyal Customers,1
16346,160,2,29.479999999999997,2,1,1,211,New Customers,1
16347,258,4,2481.8199999999997,3,2,3,323,Potential Loyal Customers,1
16348,394,2,2478.3399999999997,3,1,3,313,Big Spenders,0
16349,233,3,1293.3299999999999,3,2,2,322,Potential Loyal Customers,1
16350,33,4,1188.46,1,2,2,122,Almost Lost Customers,1
16351,268,3,2528.3299999999999,3,2,3,323,Potential Loyal Customers,1
16352,137,3,553.97000000000003,2,2,2,222,Potential Loyal Customers,1
16353,158,3,83.969999999999999,2,2,2,222,Potential Loyal Customers,1
16354,198,3,64.969999999999999,2,2,1,221,New Customers,1
16355,250,4,93.459999999999994,3,2,2,322,Potential Loyal Customers,1
16356,74,2,12.940000000000001,1,1,1,111,Lost Customers,1
16357,11,1,29.989999999999998,1,1,1,111,Lost Customers,1
16358,47,1,4.9900000000000002,1,1,1,111,Lost Customers,1
16359,162,3,77.269999999999996,2,2,2,222,Potential Loyal Customers,1
16360,280,2,29.979999999999997,3,1,1,311,New Customers,1
16361,229,2,1174.48,2,1,2,212,New Customers,1
16362,87,3,1248.0781999999999,1,2,2,122,Almost Lost Customers,1
16363,267,1,4.9900000000000002,3,1,1,311,New Customers,1
16364,290,5,66.439999999999998,3,3,1,331,Small Spenders,1
16365,61,5,1262.0581999999999,1,3,2,132,Almost Lost Customers,1
16366,126,4,1251.1199999999999,2,2,2,222,Potential Loyal Customers,1
16367,179,1,21.98,2,1,1,211,New Customers,1
16368,34,2,32.280000000000001,1,1,1,111,Lost Customers,1
16369,103,2,7.2800000000000002,1,1,1,111,Lost Customers,1
16370,112,2,37.289999999999999,2,1,1,211,New Customers,1
16371,348,2,34.979999999999997,3,1,1,311,New Customers,1
16372,72,2,34.979999999999997,1,1,1,111,Lost Customers,1
16373,53,1,1120.49,1,1,2,112,Lost Customers,1
16374,172,1,49.990000000000002,2,1,1,211,New Customers,1
16375,60,2,1754.98,1,1,2,112,Lost Customers,1
16376,173,5,6093.1999999999998,2,3,3,233,Potential Loyal Customers,1
16377,231,4,78.960000000000008,3,2,2,322,Potential Loyal Customers,1
16378,98,8,7205.3599999999997,1,3,3,133,Almost Lost Customers,1
16379,887,1,3578.27,3,1,3,313,Big Spenders,0
16380,147,4,3040.3099999999999,2,2,3,223,Potential Loyal Customers,1
16381,269,4,5962.2399999999998,3,2,3,323,Potential Loyal Customers,1
16382,612,1,782.99000000000001,3,1,2,312,New Customers,1
16383,132,3,23.969999999999999,2,2,1,221,New Customers,1
16384,302,3,64.969999999999999,3,2,1,321,New Customers,1
16385,177,2,93.489999999999995,2,1,2,212,New Customers,1
16386,103,2,12.940000000000001,1,1,1,111,Lost Customers,1
16387,152,2,6.2800000000000002,2,1,1,211,New Customers,1
16388,297,4,628.97000000000003,3,2,2,322,Potential Loyal Customers,1
16389,199,2,56.969999999999999,2,1,1,211,New Customers,1
16390,228,2,78.97999999999999,2,1,2,212,New Customers,1
16391,224,1,35,2,1,1,211,New Customers,1
16392,15,1,21.489999999999998,1,1,1,111,Lost Customers,1
16393,265,3,31.27,3,2,1,321,New Customers,1
16394,154,2,32.280000000000001,2,1,1,211,New Customers,1
16395,154,1,29.989999999999998,2,1,1,211,New Customers,1
16396,333,4,562.96000000000004,3,2,2,322,Potential Loyal Customers,1
16397,55,4,98.969999999999999,1,2,2,122,Almost Lost Customers,1
16398,227,3,6056.6099999999997,2,2,3,223,Potential Loyal Customers,1
16399,193,5,155.72,2,3,2,232,Loyal Customers,1
16400,273,2,49.479999999999997,3,1,1,311,New Customers,1
16401,182,3,786.33000000000004,2,2,2,222,Potential Loyal Customers,1
16402,198,2,14.98,2,1,1,211,New Customers,1
16403,102,3,69.969999999999999,1,2,1,121,Lost Customers,1
16404,326,2,54.980000000000004,3,1,1,311,New Customers,1
16405,207,5,126.56,2,3,2,232,Loyal Customers,1
16406,65,3,5997.3299999999999,1,2,3,123,Almost Lost Customers,1
16407,42,1,1120.49,1,1,2,112,Lost Customers,1
16408,96,5,4658.8099999999995,1,3,3,133,Almost Lost Customers,1
16409,286,3,3337.0425,3,2,3,323,Potential Loyal Customers,1
16410,305,3,2525.9400000000001,3,2,3,323,Potential Loyal Customers,1
16411,66,1,2319.9899999999998,1,1,3,113,Lost Customers,1
16412,77,3,49.969999999999999,1,2,1,121,Lost Customers,1
16413,196,4,3786.3896,2,2,3,223,Potential Loyal Customers,1
16414,218,1,49.990000000000002,2,1,1,211,New Customers,1
16415,237,1,21.489999999999998,3,1,1,311,New Customers,1
16416,311,3,4179.3299999999999,3,2,3,323,Potential Loyal Customers,1
16417,50,5,2907.5581999999999,1,3,3,133,Almost Lost Customers,1
16418,333,3,553.97000000000003,3,2,2,322,Potential Loyal Customers,1
16419,81,2,56.969999999999999,1,1,1,111,Lost Customers,1
16420,247,2,7.2800000000000002,3,1,1,311,New Customers,1
16421,114,3,42.280000000000001,2,2,1,221,New Customers,1
16422,37,3,615.47000000000003,1,2,2,122,Almost Lost Customers,1
16423,221,4,73.960000000000008,2,2,2,222,Potential Loyal Customers,1
16424,146,5,658.95000000000005,2,3,2,232,Loyal Customers,1
16425,224,4,2482.23,2,2,3,223,Potential Loyal Customers,1
16426,20,3,42.280000000000001,1,2,1,121,Lost Customers,1
16427,207,5,616.95000000000005,2,3,2,232,Loyal Customers,1
16428,256,1,21.489999999999998,3,1,1,311,New Customers,1
16429,349,2,34.979999999999997,3,1,1,311,New Customers,1
16430,184,4,3042.8199999999997,2,2,3,223,Potential Loyal Customers,1
16431,255,4,114.46000000000001,3,2,2,322,Potential Loyal Customers,1
16432,95,4,1947.46,1,2,2,122,Almost Lost Customers,1
16433,179,2,7.2800000000000002,2,1,1,211,New Customers,1
16434,55,7,5182.7295999999997,1,3,3,133,Almost Lost Customers,1
16435,517,1,2071.4196000000002,3,1,2,312,New Customers,1
16436,152,3,23.969999999999999,2,2,1,221,New Customers,1
16437,120,4,2342.9199999999996,2,2,3,223,Potential Loyal Customers,1
16438,153,6,135.21000000000001,2,3,2,232,Loyal Customers,1
16439,194,3,74.980000000000004,2,2,2,222,Potential Loyal Customers,1
16440,315,1,32.600000000000001,3,1,1,311,New Customers,1
16441,197,2,39.980000000000004,2,1,1,211,New Customers,1
16442,365,3,42.280000000000001,3,2,1,321,New Customers,1
16443,124,2,6.2800000000000002,2,1,1,211,New Customers,1
16444,119,4,600.46000000000004,2,2,2,222,Potential Loyal Customers,1
16445,49,3,39.469999999999999,1,2,1,121,Lost Customers,1
16446,158,3,596.96000000000004,2,2,2,222,Potential Loyal Customers,1
16447,204,3,42.969999999999999,2,2,1,221,New Customers,1
16448,91,2,29.979999999999997,1,1,1,111,Lost Customers,1
16449,151,1,539.99000000000001,2,1,2,212,New Customers,1
16450,180,4,56.759999999999998,2,2,1,221,New Customers,1
16451,267,2,37.289999999999999,3,1,1,311,New Customers,1
16452,325,3,27.77,3,2,1,321,New Customers,1
16453,12,5,112.75,1,3,2,132,Almost Lost Customers,1
16454,132,5,6864.4596000000001,2,3,3,233,Potential Loyal Customers,1
16455,193,2,39.980000000000004,2,1,1,211,New Customers,1
16456,229,2,29.93,2,1,1,211,New Customers,1
16457,139,3,89.980000000000004,2,2,2,222,Potential Loyal Customers,1
